Date,Hour,City,Area,Industrial,Households,Schools,Colleges,Hospitals,Total
2025-01-02,00:00,Bangalore,RT Nagar,64.17,31.19,1.05,4.05,18.1,118.55
2025-01-02,00:00,Bangalore,Sahakara Nagar,58.92,33.71,1.11,2.28,17.83,113.85
2025-01-02,00:00,Bangalore,Yelahanka,50.22,49.12,3.19,4.89,15.16,122.58
2025-01-02,00:00,Bangalore,Jakkur,88.59,26.85,3.51,4.45,15.37,138.76
2025-01-02,00:00,Bangalore,Manyata Tech Park/Nagawara,133.12,28.37,3.95,3.43,20.1,188.97
2025-01-02,00:00,Bangalore,Jayanagar,67.01,29.47,3.93,1.72,11.52,113.66
2025-01-02,00:00,Bangalore,JP Nagar,67.47,36.99,3.88,1.03,15.4,124.77
2025-01-02,00:00,Bangalore,Basavanagudi,77.87,49.08,3.68,1.25,27.94,159.82
2025-01-02,00:00,Bangalore,Banashankari,65.73,45.21,3.16,3.72,14.67,132.49
2025-01-02,00:00,Bangalore,BTM Layout,60.46,33.17,3.16,1.05,24.32,122.18
2025-01-02,00:00,Bangalore,HSR Layout,48.35,33.55,3.0,4.98,18.79,108.67
2025-01-02,00:00,Bangalore,Bannerghatta Road belt,49.95,41.59,3.48,4.37,28.71,128.1
2025-01-02,00:00,Bangalore,Arekere,51.55,45.9,3.0,4.81,18.74,123.99
2025-01-02,00:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),53.54,54.07,1.63,4.82,18.77,132.84
2025-01-02,00:00,Bangalore,KR Puram,50.06,45.26,2.67,1.05,13.54,112.58
2025-01-02,00:00,Bangalore,CV Raman Nagar,76.79,42.56,1.26,3.51,25.16,149.29
2025-01-02,00:00,Bangalore,Marathahalli,85.28,33.62,1.11,3.78,24.22,148.02
2025-01-02,00:00,Bangalore,Mahadevapura,80.06,36.16,3.78,2.84,14.22,137.06
2025-01-02,00:00,Bangalore,Whitefield,51.0,45.5,3.81,2.92,29.09,132.32
2025-01-02,00:00,Bangalore,Hoodi,73.71,40.03,2.56,2.71,27.66,146.66
2025-01-02,00:00,Bangalore,Kadugodi,69.69,42.42,1.2,3.44,11.25,128.01
2025-01-02,00:00,Bangalore,Varthur,60.75,34.88,2.55,3.19,19.53,120.9
2025-01-02,00:00,Bangalore,Bellandur,80.35,38.86,1.48,2.58,14.7,137.97
2025-01-02,00:00,Bangalore,Sarjapur Road corridor,61.04,44.18,2.72,4.98,28.86,141.78
2025-01-02,00:00,Bangalore,Vijayanagar,65.69,40.75,1.79,4.87,27.73,140.83
2025-01-02,00:00,Bangalore,Basaveshwaranagar,85.98,49.57,2.16,1.86,10.64,150.21
2025-01-02,00:00,Bangalore,Nagarbhavi,73.22,55.95,1.4,2.03,17.43,150.02
2025-01-02,00:00,Bangalore,Chandra Layout,59.02,53.17,2.23,3.39,21.01,138.83
2025-01-02,00:00,Bangalore,Magadi Road,73.97,35.63,1.14,1.9,12.64,125.29
2025-01-02,00:00,Bangalore,Peenya (industrial),121.46,33.5,3.81,3.98,28.54,191.29
2025-01-02,00:00,Bangalore,Electronic City (Phase 1 & 2),102.14,31.17,3.71,4.21,10.37,151.6
2025-01-02,00:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,108.88,49.51,2.02,1.23,21.67,183.31
2025-01-02,00:00,Bangalore,Devanahalli/Airport Road (KIAL),76.19,38.82,2.72,2.29,25.35,145.37
2025-01-02,00:00,Bangalore,Hoskote/Old Madras Road stretch,77.29,38.29,1.33,1.73,17.48,136.12
2025-01-02,00:00,Bangalore,Nelamangala/Tumkur Road belt,80.84,42.42,3.59,1.54,29.93,158.33
2025-01-02,01:00,Bangalore,MG Road,49.54,48.38,2.11,2.71,15.83,118.57
2025-01-02,01:00,Bangalore,Brigade Road,49.75,28.51,1.12,4.2,26.62,110.2
2025-01-02,01:00,Bangalore,Church Street,73.64,39.5,1.65,3.81,21.42,140.02
2025-01-02,01:00,Bangalore,Richmond Town,65.02,37.23,2.19,2.71,13.41,120.57
2025-01-02,01:00,Bangalore,Shivajinagar,69.19,38.1,1.91,2.29,12.14,123.62
2025-01-02,01:00,Bangalore,Vasanth Nagar,71.17,30.64,3.87,2.24,20.6,128.53
2025-01-02,01:00,Bangalore,Ulsoor (Halasuru),62.69,41.16,3.79,1.76,12.1,121.51
2025-01-02,01:00,Bangalore,Indiranagar,73.56,34.56,3.3,3.25,15.62,130.29
2025-01-02,01:00,Bangalore,Koramangala,73.37,36.22,1.38,2.53,14.3,127.8
2025-01-02,01:00,Bangalore,Malleshwaram,76.06,37.9,3.8,4.17,27.8,149.74
2025-01-02,01:00,Bangalore,Rajajinagar,76.64,42.77,2.88,1.92,23.44,147.65
2025-01-02,01:00,Bangalore,Yeshwanthpur,72.99,29.48,2.75,1.73,21.04,127.99
2025-01-02,01:00,Bangalore,Hebbal,71.62,48.26,3.17,4.31,26.1,153.46
2025-01-02,01:00,Bangalore,RT Nagar,59.22,53.54,1.04,4.59,16.98,135.37
2025-01-02,01:00,Bangalore,Sahakara Nagar,73.08,31.47,2.6,4.2,23.92,135.27
2025-01-02,01:00,Bangalore,Yelahanka,48.78,49.0,2.11,2.95,22.92,125.76
2025-01-02,01:00,Bangalore,Jakkur,77.14,39.59,2.71,3.67,20.06,143.16
2025-01-02,01:00,Bangalore,Manyata Tech Park/Nagawara,87.88,49.91,2.61,2.81,22.52,165.72
2025-01-02,01:00,Bangalore,Jayanagar,87.77,35.14,1.26,3.62,26.7,154.48
2025-01-02,01:00,Bangalore,JP Nagar,84.83,59.87,1.59,1.67,13.72,161.67
2025-01-02,01:00,Bangalore,Basavanagudi,52.23,38.43,2.03,3.31,14.95,110.95
2025-01-02,01:00,Bangalore,Banashankari,72.97,43.54,3.44,2.83,14.53,137.31
2025-01-02,01:00,Bangalore,BTM Layout,62.91,54.77,2.42,1.47,24.23,145.79
2025-01-02,01:00,Bangalore,HSR Layout,70.36,51.35,3.37,4.96,29.47,159.51
2025-01-02,01:00,Bangalore,Bannerghatta Road belt,54.68,40.29,3.83,1.05,23.87,123.72
2025-01-02,01:00,Bangalore,Arekere,57.55,48.05,3.95,1.63,19.0,130.17
2025-01-02,01:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),54.41,56.45,1.48,2.23,12.02,126.6
2025-01-02,01:00,Bangalore,KR Puram,83.86,41.85,3.31,3.08,20.56,152.66
2025-01-02,01:00,Bangalore,CV Raman Nagar,72.3,50.08,2.05,1.26,26.42,152.1
2025-01-02,01:00,Bangalore,Marathahalli,52.54,27.0,3.86,1.95,24.56,109.91
2025-01-02,01:00,Bangalore,Mahadevapura,88.53,30.07,2.9,4.21,12.12,137.82
2025-01-02,01:00,Bangalore,Whitefield,59.78,45.65,1.98,4.56,11.37,123.33
2025-01-02,01:00,Bangalore,Hoodi,52.13,34.61,2.76,4.1,13.87,107.48
2025-01-02,01:00,Bangalore,Kadugodi,72.39,45.66,2.23,4.34,13.21,137.82
2025-01-02,01:00,Bangalore,Varthur,83.55,30.04,3.19,3.31,11.28,131.38
2025-01-02,01:00,Bangalore,Bellandur,70.41,31.78,1.69,4.23,23.06,131.17
2025-01-02,01:00,Bangalore,Sarjapur Road corridor,58.92,28.54,3.89,3.73,26.92,122.0
2025-01-02,01:00,Bangalore,Vijayanagar,59.18,28.84,2.33,1.12,14.92,106.39
2025-01-02,01:00,Bangalore,Basaveshwaranagar,85.99,42.09,3.33,4.84,13.38,149.64
2025-01-02,01:00,Bangalore,Nagarbhavi,53.47,48.79,1.24,2.65,29.27,135.42
2025-01-02,01:00,Bangalore,Chandra Layout,71.51,49.82,1.7,2.05,26.3,151.38
2025-01-02,01:00,Bangalore,Magadi Road,85.93,29.19,2.15,4.44,16.42,138.15
2025-01-02,01:00,Bangalore,Peenya (industrial),95.29,45.61,1.43,4.72,29.39,176.44
2025-01-02,01:00,Bangalore,Electronic City (Phase 1 & 2),129.2,40.61,3.17,4.55,29.42,206.95
2025-01-02,01:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,92.59,40.92,3.83,4.01,27.75,169.1
2025-01-02,01:00,Bangalore,Devanahalli/Airport Road (KIAL),53.65,27.33,2.45,2.22,21.17,106.83
2025-01-02,01:00,Bangalore,Hoskote/Old Madras Road stretch,66.11,49.01,1.8,3.69,29.18,149.8
2025-01-02,01:00,Bangalore,Nelamangala/Tumkur Road belt,55.68,41.99,1.51,4.9,13.44,117.52
2025-01-02,02:00,Bangalore,MG Road,83.76,39.72,3.16,3.91,10.14,140.68
2025-01-02,02:00,Bangalore,Brigade Road,73.02,41.96,1.83,3.38,23.19,143.38
2025-01-02,02:00,Bangalore,Church Street,83.47,42.83,1.93,3.01,23.9,155.15
2025-01-02,02:00,Bangalore,Richmond Town,79.2,49.0,3.77,1.09,24.96,158.02
2025-01-02,02:00,Bangalore,Shivajinagar,51.03,26.02,2.88,3.65,20.43,104.01
2025-01-02,02:00,Bangalore,Vasanth Nagar,76.49,52.7,2.26,2.21,17.85,151.51
2025-01-02,02:00,Bangalore,Ulsoor (Halasuru),86.09,28.6,3.47,1.24,16.8,136.21
2025-01-02,02:00,Bangalore,Indiranagar,48.35,35.5,1.75,2.38,11.67,99.65
2025-01-02,02:00,Bangalore,Koramangala,84.23,32.05,1.95,3.75,15.89,137.87
2025-01-02,02:00,Bangalore,Malleshwaram,83.85,26.4,1.7,1.78,14.56,128.3
2025-01-02,02:00,Bangalore,Rajajinagar,73.65,45.67,3.87,2.88,19.16,145.24
2025-01-02,02:00,Bangalore,Yeshwanthpur,49.05,46.11,1.96,4.83,23.88,125.84
2025-01-02,02:00,Bangalore,Hebbal,74.76,48.43,3.66,2.06,24.56,153.48
2025-01-02,02:00,Bangalore,RT Nagar,73.21,55.82,3.79,2.61,17.68,153.12
2025-01-02,02:00,Bangalore,Sahakara Nagar,58.83,54.87,2.03,3.96,13.81,133.49
2025-01-02,02:00,Bangalore,Yelahanka,59.07,40.59,2.4,3.79,24.38,130.21
2025-01-02,02:00,Bangalore,Jakkur,73.99,46.67,1.84,1.24,16.07,139.81
2025-01-02,02:00,Bangalore,Manyata Tech Park/Nagawara,125.64,29.3,3.32,3.36,21.32,182.95
2025-01-02,02:00,Bangalore,Jayanagar,88.61,37.58,2.44,4.24,12.38,145.25
2025-01-02,02:00,Bangalore,JP Nagar,56.52,33.93,1.83,1.07,20.69,114.04
2025-01-02,02:00,Bangalore,Basavanagudi,58.7,45.02,2.38,3.58,17.12,126.8
2025-01-02,02:00,Bangalore,Banashankari,55.17,37.78,2.14,1.94,14.58,111.62
2025-01-02,02:00,Bangalore,BTM Layout,86.55,32.91,3.63,3.92,13.65,140.66
2025-01-02,02:00,Bangalore,HSR Layout,64.73,48.22,1.48,1.91,12.63,128.96
2025-01-02,02:00,Bangalore,Bannerghatta Road belt,58.69,47.09,1.53,3.83,27.19,138.32
2025-01-02,02:00,Bangalore,Arekere,90.0,40.31,1.66,1.97,15.67,149.61
2025-01-02,02:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),69.79,39.53,1.61,3.79,10.48,125.2
2025-01-02,02:00,Bangalore,KR Puram,76.05,26.54,3.26,2.96,11.5,120.31
2025-01-02,02:00,Bangalore,CV Raman Nagar,75.58,42.99,3.3,1.6,17.34,140.82
2025-01-02,02:00,Bangalore,Marathahalli,85.93,29.71,1.5,1.11,25.54,143.79
2025-01-02,02:00,Bangalore,Mahadevapura,68.81,33.56,2.94,2.94,18.32,126.57
2025-01-02,02:00,Bangalore,Whitefield,82.69,44.61,1.15,2.41,27.84,158.7
2025-01-02,02:00,Bangalore,Hoodi,60.78,31.34,3.64,2.83,21.32,119.92
2025-01-02,02:00,Bangalore,Kadugodi,67.67,33.14,1.46,1.89,20.87,125.02
2025-01-02,02:00,Bangalore,Varthur,57.96,38.07,3.03,1.52,21.1,121.67
2025-01-02,02:00,Bangalore,Bellandur,86.25,39.94,2.95,3.71,20.16,153.0
2025-01-02,02:00,Bangalore,Sarjapur Road corridor,73.25,36.38,2.0,3.92,19.73,135.27
2025-01-02,02:00,Bangalore,Vijayanagar,73.36,41.28,2.73,1.79,29.27,148.43
2025-01-02,02:00,Bangalore,Basaveshwaranagar,71.12,43.12,2.96,1.94,15.33,134.47
2025-01-02,02:00,Bangalore,Nagarbhavi,65.52,30.44,3.37,4.16,22.94,126.44
2025-01-02,02:00,Bangalore,Chandra Layout,61.06,34.26,2.37,4.29,21.72,123.71
2025-01-02,02:00,Bangalore,Magadi Road,80.9,28.04,1.14,1.07,24.19,135.33
2025-01-02,02:00,Bangalore,Peenya (industrial),79.07,35.44,3.53,2.44,29.94,150.42
2025-01-02,02:00,Bangalore,Electronic City (Phase 1 & 2),111.43,34.23,3.76,4.31,24.52,178.25
2025-01-02,02:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,131.4,26.77,1.23,4.96,25.18,189.54
2025-01-02,02:00,Bangalore,Devanahalli/Airport Road (KIAL),48.03,33.51,1.5,2.52,20.11,105.68
2025-01-02,02:00,Bangalore,Hoskote/Old Madras Road stretch,86.14,25.75,1.28,4.12,20.24,137.53
2025-01-02,02:00,Bangalore,Nelamangala/Tumkur Road belt,60.81,30.48,3.83,3.36,19.61,118.08
2025-01-02,03:00,Bangalore,MG Road,67.68,30.72,3.14,1.75,20.72,124.01
2025-01-02,03:00,Bangalore,Brigade Road,68.92,40.3,3.31,1.21,24.64,138.37
2025-01-02,03:00,Bangalore,Church Street,87.53,36.94,2.71,4.6,19.17,150.95
2025-01-02,03:00,Bangalore,Richmond Town,52.4,38.66,3.29,1.85,10.51,106.71
2025-01-02,03:00,Bangalore,Shivajinagar,55.89,38.3,2.09,2.67,11.66,110.61
2025-01-02,03:00,Bangalore,Vasanth Nagar,82.75,50.8,1.59,4.59,18.05,157.78
2025-01-02,03:00,Bangalore,Ulsoor (Halasuru),72.94,48.31,3.96,4.0,23.69,152.89
2025-01-02,03:00,Bangalore,Indiranagar,51.09,38.67,2.09,3.29,21.41,116.55
2025-01-02,03:00,Bangalore,Koramangala,87.06,49.31,1.62,3.91,13.95,155.84
2025-01-02,03:00,Bangalore,Malleshwaram,88.93,32.45,2.08,4.52,25.4,153.39
2025-01-02,03:00,Bangalore,Rajajinagar,55.51,28.15,2.94,4.57,10.39,101.55
2025-01-02,03:00,Bangalore,Yeshwanthpur,49.27,49.88,2.95,3.1,22.56,127.76
2025-01-02,03:00,Bangalore,Hebbal,65.84,25.92,3.8,2.84,26.5,124.89
2025-01-02,03:00,Bangalore,RT Nagar,77.26,32.18,2.68,2.5,21.78,136.41
2025-01-02,03:00,Bangalore,Sahakara Nagar,86.84,56.82,2.35,3.51,29.11,178.63
2025-01-02,03:00,Bangalore,Yelahanka,68.6,29.28,2.09,3.99,27.42,131.38
2025-01-02,03:00,Bangalore,Jakkur,59.39,33.98,3.32,2.68,20.31,119.68
2025-01-02,03:00,Bangalore,Manyata Tech Park/Nagawara,83.17,25.11,3.28,2.85,15.98,130.38
2025-01-02,03:00,Bangalore,Jayanagar,58.19,42.89,3.48,2.23,12.61,119.4
2025-01-02,03:00,Bangalore,JP Nagar,79.02,52.58,1.74,3.88,27.09,164.3
2025-01-02,03:00,Bangalore,Basavanagudi,69.69,38.6,2.42,4.33,15.03,130.07
2025-01-02,03:00,Bangalore,Banashankari,69.63,42.81,3.22,4.01,28.18,147.85
2025-01-02,03:00,Bangalore,BTM Layout,67.73,45.07,3.95,2.96,29.56,149.27
2025-01-02,03:00,Bangalore,HSR Layout,77.18,42.09,2.59,4.91,14.55,141.32
2025-01-02,03:00,Bangalore,Bannerghatta Road belt,84.73,43.58,1.43,4.81,21.92,156.47
2025-01-02,03:00,Bangalore,Arekere,72.03,32.39,1.03,4.31,10.4,120.16
2025-01-02,03:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),72.55,59.85,2.65,4.83,15.6,155.48
2025-01-02,03:00,Bangalore,KR Puram,80.08,31.28,1.8,1.13,26.26,140.56
2025-01-02,03:00,Bangalore,CV Raman Nagar,61.54,33.94,2.21,2.79,20.6,121.08
2025-01-02,03:00,Bangalore,Marathahalli,51.05,31.42,2.52,3.14,20.08,108.2
2025-01-02,03:00,Bangalore,Mahadevapura,51.77,48.15,3.98,4.78,21.54,130.22
2025-01-02,03:00,Bangalore,Whitefield,70.77,47.03,1.18,1.27,10.13,130.38
2025-01-02,03:00,Bangalore,Hoodi,73.31,25.74,1.68,1.49,26.48,128.7
2025-01-02,03:00,Bangalore,Kadugodi,73.11,47.16,2.38,2.4,15.81,140.85
2025-01-02,03:00,Bangalore,Varthur,49.03,32.55,1.81,2.98,16.47,102.85
2025-01-02,03:00,Bangalore,Bellandur,87.54,31.06,1.28,2.98,20.01,142.88
2025-01-02,03:00,Bangalore,Sarjapur Road corridor,65.69,45.55,3.46,1.28,20.32,136.3
2025-01-02,03:00,Bangalore,Vijayanagar,80.92,48.17,3.66,3.86,14.88,151.49
2025-01-02,03:00,Bangalore,Basaveshwaranagar,48.36,49.72,3.06,4.07,19.94,125.15
2025-01-02,03:00,Bangalore,Nagarbhavi,58.31,50.27,2.46,2.74,18.58,132.36
2025-01-02,03:00,Bangalore,Chandra Layout,77.66,32.9,3.63,3.01,11.97,129.17
2025-01-02,03:00,Bangalore,Magadi Road,72.35,35.92,1.06,4.85,19.96,134.14
2025-01-02,03:00,Bangalore,Peenya (industrial),92.27,44.01,2.82,4.48,23.01,166.6
2025-01-02,03:00,Bangalore,Electronic City (Phase 1 & 2),109.35,38.93,2.55,4.99,19.88,175.71
2025-01-02,03:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,96.6,49.68,1.31,2.8,28.19,178.58
2025-01-02,03:00,Bangalore,Devanahalli/Airport Road (KIAL),55.82,34.1,1.38,2.17,10.47,103.94
2025-01-02,03:00,Bangalore,Hoskote/Old Madras Road stretch,49.65,37.02,2.91,1.61,10.74,101.94
2025-01-02,03:00,Bangalore,Nelamangala/Tumkur Road belt,60.36,40.67,2.37,1.4,17.28,122.07
2025-01-02,04:00,Bangalore,MG Road,87.5,41.76,2.34,4.81,11.51,147.92
2025-01-02,04:00,Bangalore,Brigade Road,51.58,46.26,3.26,4.45,23.86,129.42
2025-01-02,04:00,Bangalore,Church Street,48.95,38.39,3.67,2.81,22.68,116.51
2025-01-02,04:00,Bangalore,Richmond Town,78.62,27.18,3.63,4.31,17.17,130.91
2025-01-02,04:00,Bangalore,Shivajinagar,70.95,28.68,3.74,4.97,17.63,125.97
2025-01-02,04:00,Bangalore,Vasanth Nagar,52.65,38.32,1.89,1.85,25.81,120.5
2025-01-02,04:00,Bangalore,Ulsoor (Halasuru),77.0,32.96,2.02,3.58,14.32,129.87
2025-01-02,04:00,Bangalore,Indiranagar,77.38,47.46,3.91,1.6,16.83,147.18
2025-01-02,04:00,Bangalore,Koramangala,70.41,36.39,2.57,2.47,10.63,122.47
2025-01-02,04:00,Bangalore,Malleshwaram,76.61,28.89,1.64,1.08,28.16,136.39
2025-01-02,04:00,Bangalore,Rajajinagar,75.24,31.87,2.85,2.35,13.87,126.18
2025-01-02,04:00,Bangalore,Yeshwanthpur,74.42,33.72,1.68,2.6,23.82,136.25
2025-01-02,04:00,Bangalore,Hebbal,72.55,45.85,1.33,3.64,22.6,145.97
2025-01-02,04:00,Bangalore,RT Nagar,82.75,54.22,1.85,2.05,10.46,151.33
2025-01-02,04:00,Bangalore,Sahakara Nagar,84.67,57.23,2.91,4.28,25.96,175.06
2025-01-02,04:00,Bangalore,Yelahanka,76.85,28.74,1.89,1.28,23.61,132.36
2025-01-02,04:00,Bangalore,Jakkur,62.6,34.17,3.4,4.72,10.09,114.99
2025-01-02,04:00,Bangalore,Manyata Tech Park/Nagawara,117.57,32.03,1.49,3.26,11.91,166.26
2025-01-02,04:00,Bangalore,Jayanagar,86.97,29.92,3.22,3.69,29.23,153.03
2025-01-02,04:00,Bangalore,JP Nagar,80.03,30.9,1.24,2.48,13.9,128.55
2025-01-02,04:00,Bangalore,Basavanagudi,78.27,38.92,3.5,1.62,23.26,145.57
2025-01-02,04:00,Bangalore,Banashankari,53.03,34.51,3.48,4.72,27.53,123.27
2025-01-02,04:00,Bangalore,BTM Layout,82.96,49.05,1.31,3.98,21.55,158.85
2025-01-02,04:00,Bangalore,HSR Layout,59.03,55.19,3.28,3.1,28.03,148.63
2025-01-02,04:00,Bangalore,Bannerghatta Road belt,80.22,43.86,1.21,2.39,11.01,138.69
2025-01-02,04:00,Bangalore,Arekere,48.52,45.92,1.75,4.47,13.67,114.34
2025-01-02,04:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),77.98,40.01,2.7,3.59,18.6,142.88
2025-01-02,04:00,Bangalore,KR Puram,51.59,43.95,3.78,1.2,29.01,129.54
2025-01-02,04:00,Bangalore,CV Raman Nagar,60.28,32.75,1.26,2.31,11.76,108.36
2025-01-02,04:00,Bangalore,Marathahalli,79.34,36.54,3.98,2.97,14.16,137.0
2025-01-02,04:00,Bangalore,Mahadevapura,88.76,40.14,2.96,1.69,25.0,158.55
2025-01-02,04:00,Bangalore,Whitefield,55.05,42.85,3.56,2.34,27.76,131.56
2025-01-02,04:00,Bangalore,Hoodi,62.0,46.93,1.39,3.65,25.26,139.24
2025-01-02,04:00,Bangalore,Kadugodi,48.0,39.16,3.94,1.73,24.05,116.87
2025-01-02,04:00,Bangalore,Varthur,50.43,34.01,3.3,4.19,22.91,114.84
2025-01-02,04:00,Bangalore,Bellandur,57.86,41.46,1.92,1.83,20.8,123.87
2025-01-02,04:00,Bangalore,Sarjapur Road corridor,75.07,34.14,1.3,2.77,10.47,123.76
2025-01-02,04:00,Bangalore,Vijayanagar,51.72,38.53,2.4,3.08,16.4,112.13
2025-01-02,04:00,Bangalore,Basaveshwaranagar,69.43,41.95,3.05,4.15,25.67,144.25
2025-01-02,04:00,Bangalore,Nagarbhavi,69.83,44.4,1.72,4.95,16.31,137.21
2025-01-02,04:00,Bangalore,Chandra Layout,63.59,45.84,1.39,3.53,28.01,142.38
2025-01-02,04:00,Bangalore,Magadi Road,78.57,36.62,3.42,3.86,29.88,152.35
2025-01-02,04:00,Bangalore,Peenya (industrial),106.5,35.1,1.82,3.41,11.85,158.68
2025-01-02,04:00,Bangalore,Electronic City (Phase 1 & 2),102.38,46.37,1.76,4.82,11.21,166.53
2025-01-02,04:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,73.12,31.33,1.92,1.67,28.82,136.86
2025-01-02,04:00,Bangalore,Devanahalli/Airport Road (KIAL),79.81,45.59,1.5,2.65,15.38,144.93
2025-01-02,04:00,Bangalore,Hoskote/Old Madras Road stretch,66.14,29.83,1.89,4.78,21.81,124.45
2025-01-02,04:00,Bangalore,Nelamangala/Tumkur Road belt,64.1,47.45,2.89,1.34,11.26,127.05
2025-01-02,05:00,Bangalore,MG Road,64.79,44.99,1.49,1.17,27.48,139.91
2025-01-02,05:00,Bangalore,Brigade Road,48.14,29.8,1.43,1.52,19.11,100.0
2025-01-02,05:00,Bangalore,Church Street,59.47,30.17,3.35,1.12,29.5,123.62
2025-01-02,05:00,Bangalore,Richmond Town,71.02,41.88,2.31,2.75,26.51,144.47
2025-01-02,05:00,Bangalore,Shivajinagar,63.91,35.01,1.81,2.67,18.9,122.29
2025-01-02,05:00,Bangalore,Vasanth Nagar,51.62,50.36,3.83,3.52,25.89,135.23
2025-01-02,05:00,Bangalore,Ulsoor (Halasuru),53.01,38.9,2.33,2.75,22.52,119.51
2025-01-02,05:00,Bangalore,Indiranagar,52.76,39.16,3.07,3.65,22.16,120.8
2025-01-02,05:00,Bangalore,Koramangala,78.64,54.0,1.95,1.89,22.67,159.14
2025-01-02,05:00,Bangalore,Malleshwaram,73.5,37.65,2.36,3.36,25.25,142.13
2025-01-02,05:00,Bangalore,Rajajinagar,53.52,37.09,3.34,3.41,17.47,114.84
2025-01-02,05:00,Bangalore,Yeshwanthpur,50.09,49.61,3.8,3.08,26.6,133.18
2025-01-02,05:00,Bangalore,Hebbal,65.51,50.89,3.08,1.38,28.78,149.64
2025-01-02,05:00,Bangalore,RT Nagar,52.56,51.74,3.59,3.18,24.24,135.32
2025-01-02,05:00,Bangalore,Sahakara Nagar,61.05,49.76,1.12,2.13,29.75,143.8
2025-01-02,05:00,Bangalore,Yelahanka,81.55,30.91,1.22,2.02,14.73,130.44
2025-01-02,05:00,Bangalore,Jakkur,83.69,47.84,1.48,3.85,27.96,164.82
2025-01-02,05:00,Bangalore,Manyata Tech Park/Nagawara,96.28,38.68,3.23,1.83,11.13,151.14
2025-01-02,05:00,Bangalore,Jayanagar,65.8,43.93,3.37,2.12,20.42,135.63
2025-01-02,05:00,Bangalore,JP Nagar,64.71,35.1,1.03,1.02,14.39,116.24
2025-01-02,05:00,Bangalore,Basavanagudi,79.61,52.92,1.96,2.63,24.29,161.41
2025-01-02,05:00,Bangalore,Banashankari,67.66,44.88,3.81,4.76,21.6,142.72
2025-01-02,05:00,Bangalore,BTM Layout,51.52,44.49,1.32,2.74,19.88,119.95
2025-01-02,05:00,Bangalore,HSR Layout,76.54,46.49,1.41,4.91,26.67,156.02
2025-01-02,05:00,Bangalore,Bannerghatta Road belt,85.69,46.72,1.99,4.2,12.02,150.63
2025-01-02,05:00,Bangalore,Arekere,62.21,50.0,1.45,4.27,11.6,129.53
2025-01-02,05:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),60.49,48.21,2.75,2.61,15.99,130.04
2025-01-02,05:00,Bangalore,KR Puram,54.42,28.06,2.85,1.11,13.81,100.25
2025-01-02,05:00,Bangalore,CV Raman Nagar,69.92,38.67,1.42,2.35,28.64,141.0
2025-01-02,05:00,Bangalore,Marathahalli,85.18,31.92,2.64,1.53,25.98,147.25
2025-01-02,05:00,Bangalore,Mahadevapura,66.62,37.34,1.23,4.73,12.26,122.19
2025-01-02,05:00,Bangalore,Whitefield,77.5,37.63,2.19,3.87,10.06,131.25
2025-01-02,05:00,Bangalore,Hoodi,70.02,45.43,3.34,4.12,14.81,137.72
2025-01-02,05:00,Bangalore,Kadugodi,52.73,45.69,3.43,3.43,26.16,131.45
2025-01-02,05:00,Bangalore,Varthur,82.18,54.94,1.56,3.55,24.82,167.05
2025-01-02,05:00,Bangalore,Bellandur,81.9,48.6,1.52,2.85,10.86,145.73
2025-01-02,05:00,Bangalore,Sarjapur Road corridor,59.54,40.97,1.46,1.97,17.32,121.25
2025-01-02,05:00,Bangalore,Vijayanagar,83.72,53.02,3.21,3.83,10.33,154.1
2025-01-02,05:00,Bangalore,Basaveshwaranagar,80.61,40.01,2.66,1.23,22.9,147.41
2025-01-02,05:00,Bangalore,Nagarbhavi,74.95,45.37,1.54,1.14,16.66,139.66
2025-01-02,05:00,Bangalore,Chandra Layout,87.69,34.48,2.99,2.71,19.6,147.47
2025-01-02,05:00,Bangalore,Magadi Road,50.03,43.92,1.72,3.87,20.14,119.67
2025-01-02,05:00,Bangalore,Peenya (industrial),123.86,37.22,2.69,3.21,13.47,180.45
2025-01-02,05:00,Bangalore,Electronic City (Phase 1 & 2),128.08,27.8,3.9,1.55,24.65,185.99
2025-01-02,05:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,100.3,33.1,3.18,1.85,20.91,159.33
2025-01-02,05:00,Bangalore,Devanahalli/Airport Road (KIAL),70.66,32.81,2.2,2.81,19.21,127.68
2025-01-02,05:00,Bangalore,Hoskote/Old Madras Road stretch,79.6,47.39,3.65,2.24,26.23,159.11
2025-01-02,05:00,Bangalore,Nelamangala/Tumkur Road belt,49.99,38.71,2.55,4.0,26.27,121.53
2025-01-02,06:00,Bangalore,MG Road,117.01,92.95,14.99,19.55,20.69,265.2
